title,job_title,pros,cons,recommendation,salary,date,location,career_opportunity_rating,work_life_balance_rating,work_env_rating,management_rating,benefits_rating,diversity_rating,overall_rating
‘It was a great job and challenging too but felt undervalued as a casual.’,Casual Customer Advisor Relief,"Provided training locally and I was paid for the training time, uniform provided. Co-workers very helpful and supportive in my training process. Enjoyed working in the position and customer service. Was grateful they employed me as a mature aged person.","In the beginning of my employment I was told I may have the opportunity to gain permanent part-time work 3 days a week. They changed their mind and I was very disappointed. Also my hours were reduced in relieving and after not working for 3 weeks I was expected to drive to Orbost for 1 day's relief, being a round trip of 122 kms using my car and paying for petrol. They didn't reimburse travelling expenses because I was casual. I made 6 trips to Orbost over the 2 months I worked for them. I explained to the the Store Manager it was not viable for me to travel 122 km for 1 day, especially being unemployed. I have not been asked to work since then.",Recommends working here: Yes,Rates salary as: Average,4 years ago,,4.0,4.0,4.0,3.0,4.0,5.0,3.0
‘Good company to work for but difficult to navigate’,Marketing Manager,"Flexibility, budget to do things, supportive policies","Very large company sometimes feel like a number, hard to get things done with so many stakeholders, need to be able to find your way independently ",Recommends working here: Yes,Rates salary as: Average,3 months ago,"Docklands VIC, Australia",4.0,5.0,3.0,4.0,4.0,5.0,4.0
‘Would definitely recommend for anyone to work here. ’,Senior Analyst,Work/life balance was the best thing for me in NAB. ,Hot desk was a challenge for me every day sitting in different places in 700 Bourke in NAB,Recommends working here: Yes,Rates salary as: Average,3 months ago,"Melbourne VIC, Australia",3.0,5.0,4.0,4.0,4.0,4.0,4.0
"‘Shocking; i have have 2 roles within nab in the past 4 years, retail banking good luck trying to move up the chain without connection. business banking, be prepared to work for peanuts and pump out work way above your pay grade.’",Business Support Advisor,"The good thing is the team environment, they are structured to work like a family tree.",Actually having the organisation coincide with your personal life,Recommends working here: No,Rates salary as: Low,1 year ago,"North Sydney NSW, Australia",2.0,1.0,5.0,1.0,2.0,2.0,1.0
"‘Working at NAB was positive and rewarding, with a great focus on development and a sustainable future’",Training Consultant,"Great opportunities. Innovative training opportunities, collaborative approach, focus on continuous improvement, and a great bunch of people.","Restructures and cost cutting can be brutal. Understandable, but difficult to go through the process. I left on good terms and would happily seek employment at NAB again.",Recommends working here: Yes,Rates salary as: Average,4 years ago,"Melbourne, Victoria, Australia",4.0,4.0,5.0,4.0,3.0,5.0,4.0
‘Great entry level position to see if the finacial industry is for you.’,Inbound Customer Service Consultant,"Great salary, great location, extensive training, support on calls while in training, supportive managers, ability to upskill and gain further training in Personal banking products. Diversity and equal opportunity was evident.","Work longer days to get a long lunch break. Heavily focused on KPI's. 

\""Non-Formal\"" meetings which feel like they are just attacking your personality. 

Training teams are split up once training is over and placed into multi-skill teams.

In my honest opinion, at times, it really felt like a high school yard.",Recommends working here: Yes,Rates salary as: Average,2 years ago,"Docklands, Victoria, Australia",3.0,3.0,5.0,5.0,4.0,5.0,3.0
"‘It's work and it pays the bills, but if you want to work in a team full of people who are passionate about what they do, this may not be the place for you.’",Snr Business Analyst,They paid me......and that's about where the positives end.,Really stifling culture,Recommends working here: No,Rates salary as: Average,2 years ago,"Docklands VIC, Australia",1.0,4.0,1.0,1.0,3.0,2.0,1.0
‘Never a dull moment when you're on a project’,Senior Business Analyst,NAB offers an inclusive environment that appreciates the skills that people bring to the table. It encourages diversity and is one of the more community minded large organsiations in Australia.,Performance management leaves a lot to be desired.,Recommends working here: Yes,Rates salary as: High,4 years ago,"Melbourne, Victoria, Australia",4.0,3.0,3.0,3.0,3.0,4.0,4.0
‘Overall a great place to work just be prepared to put up with some clunky systems which will cause frustration’,Personal Assistant,"The working environment, the people, the location, the opportunities","Extremely process driven with old slow systems, constant restructuring, constant change in management could all get a bit exhausting ",Recommends working here: Yes,Rates salary as: High,1 year ago,"Melbourne City, VIC, Australia",4.0,4.0,4.0,4.0,4.0,4.0,4.0
"‘Learning, laugh, memories’",Customer Advisor,Career progression: your out out is above and reaching your goals with your people leaders then new doors will be open when asked or given.,Competing with the other major banks to make revenue for the business.,Recommends working here: Yes,Rates salary as: Average,4 years ago,Inner west Sydney Rhodes to Balmain,5.0,4.0,4.0,4.0,3.0,4.0,5.0
"‘Poor onboarding to set you up for failure, wouldnt recommend to my enemy.’",Business Banker,Loyal Customers. Diversity and equal opportunity.,"I joined NAB after having served another big four bank for 14 years due to the close proximity of the NAB business centre I would be based out of, turned out to be the worst career move. Poor on boarding and the management had no clue on how to on board new to bank staff. My first formal training was booked in close to 3 months after I had taken up the role. Without any formal training I was asked to deal with a portfolio of clients within two weeks into my role, setting me up for failure. The portfolio was also vacant for 8 months before I was appointed so customers weren't happy and my work phone wouldn't stop ringing including weekends. Overall poor experience, wouldn't recommend NAB to my enemy. Also if you have an appetite for commercial lending don't get misled by NAB small business, their bankers courtesy handful of introducers just do home lending to business customers and achieve revenue targets. I saw no future at NAB and resigned in 4 months. The management showed a lot of desperation in me taking over a portfolio of disgruntled customers and sorting their issues which wasn't taken care of in the last 8 months.",Recommends working here: No,Rates salary as: Average,2 years ago,"Melbourne VIC, Australia",4.0,1.0,1.0,1.0,3.0,4.0,1.0
